path,label,bpm,mfccs,chroma_stft,mel_spectogram,amplitude,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast
/content/drive/MyDrive/thesis/audio/A080.mp3,1,126.04801829268293,2.372833251953125,0.5528050661087036,9.136059761047363,-12.92626953125,0.2327694296836853,0.08199747381325441,2977.2357788422114,2794.7320308997428,6220.276592966574,20.15431644996116
/content/drive/MyDrive/thesis/audio/A082.mp3,1,129.19921875,3.3081488609313965,0.599456250667572,14.876219749450684,-11.340812683105469,0.27503830194473267,0.05891020340064995,2602.37481122362,2712.5470421412183,5614.167908904944,21.27984982259706
/content/drive/MyDrive/thesis/audio/A087.mp3,1,114.84375,-0.7393999099731445,0.4961555302143097,2.4052999019622803,-13.217761993408203,0.11558735370635986,0.1273756673630455,4521.608165235256,3913.462244256456,9296.07572847754,21.80376049487305
/content/drive/MyDrive/thesis/audio/A090.mp3,1,95.703125,1.3184560537338257,0.48812633752822876,6.446537017822266,-14.598583221435547,0.16162154078483582,0.06078285493558496,2658.9870731833807,2988.1823251243186,5645.438038605502,20.903104674612038
/content/drive/MyDrive/thesis/audio/A091.mp3,1,112.34714673913044,0.40702348947525024,0.5114253163337708,8.014473915100098,-12.292252540588379,0.20976708829402924,0.07814676183844012,2857.3182010570204,2854.925542856232,5775.4869891408425,20.63110275470609
/content/drive/MyDrive/thesis/audio/A103.mp3,1,135.99917763157896,-0.541456401348114,0.5342045426368713,0.5951160788536072,-24.299957275390625,0.05553723871707916,0.059164544887418756,2787.604415436149,3119.6053637804985,6285.995848929318,21.278583575985845
/content/drive/MyDrive/thesis/audio/A172.mp3,1,143.5546875,-0.25344017148017883,0.503345787525177,1.4276647567749023,-21.404294967651367,0.09257794916629791,0.08469503503655988,2772.1217100128374,2608.6961143185645,5743.277156054143,20.770447181996722
/content/drive/MyDrive/thesis/audio/A174.mp3,1,114.84375,-1.0837846994400024,0.5354800820350647,0.27565237879753113,-25.851442337036133,0.03846325725317001,0.07344257776230269,3210.145331005205,3320.9007427642155,6622.619594903377,21.539385818518845
/content/drive/MyDrive/thesis/audio/A176.mp3,1,103.359375,2.4317233562469482,0.6171421408653259,6.956436634063721,-9.19608211517334,0.19664904475212097,0.09856435338324049,3783.9326364924514,3583.2770711183157,7863.887793240773,20.576599450645972
/content/drive/MyDrive/thesis/audio/A177.mp3,1,120.18531976744185,1.0700923204421997,0.5534670352935791,5.787126541137695,-25.9352970123291,0.18221917748451233,0.05532131354456825,1534.709121783398,1283.9335169493866,3036.2616153812673,19.93511977215646
/content/drive/MyDrive/thesis/audio/A182.mp3,1,172.265625,3.726290225982666,0.5584044456481934,18.529605865478516,-11.535419464111328,0.2979464828968048,0.060778547905060355,2634.3094559909364,2815.9043273445777,5239.466182103064,21.72697502132324
/content/drive/MyDrive/thesis/audio/A183.mp3,1,161.4990234375,0.3569759428501129,0.5901646018028259,2.8063032627105713,-15.365141868591309,0.13207466900348663,0.11712448134285051,3582.502317125195,3031.1477252198088,7245.063122932625,20.10853860318571
/content/drive/MyDrive/thesis/audio/A193.mp3,1,109.95678191489361,-1.1631698608398438,0.40289124846458435,1.9931210279464722,-22.806184768676758,0.09261500090360641,0.06253649641655061,2315.0496440284383,2491.7503365932307,4727.4677924791085,22.958082311038897
/content/drive/MyDrive/thesis/audio/A194.mp3,1,117.45383522727273,3.2245354652404785,0.5952684879302979,11.137078285217285,-9.025364875793457,0.24428431689739227,0.07916707470113742,3382.8634078782916,3507.6451448865414,7197.92800095752,20.490695095070503
/content/drive/MyDrive/thesis/audio/A114.mp3,0,109.95678191489361,-1.3400423526763916,0.47796180844306946,1.6013189554214478,-19.86109161376953,0.08364658802747726,0.08747080286675951,3300.4644380350437,3372.178737599317,7200.737114271414,21.714060315233255
/content/drive/MyDrive/thesis/audio/A115.mp3,0,117.45383522727273,-3.9442691802978516,0.44669580459594727,0.23078221082687378,-30.73387336730957,0.035936325788497925,0.08436838077414113,2606.1863617235804,2319.435773087252,5151.873830301184,23.86943225245061
/content/drive/MyDrive/thesis/audio/A128.mp3,0,97.50884433962264,4.526422500610352,0.47192323207855225,24.54393196105957,-9.67044448852539,0.3685171604156494,0.08317102628830084,2979.047298540441,2707.8497947652086,6147.469574229631,22.611873221761044
/content/drive/MyDrive/thesis/audio/A132.mp3,0,107.666015625,2.252102851867676,0.5230826139450073,6.8884382247924805,-10.031424522399902,0.19762621819972992,0.093361007137883,3591.1146830939597,3606.945497824542,7910.553063522806,20.713613181646163
/content/drive/MyDrive/thesis/audio/A146.mp3,0,126.04801829268293,0.7061635255813599,0.38142481446266174,11.324905395507812,-15.509316444396973,0.2680870592594147,0.0775344834464949,2387.6322996341273,2063.2500701240256,4602.227324164345,23.061141819325243
/content/drive/MyDrive/thesis/audio/A148.mp3,0,129.19921875,-0.18654432892799377,0.4173925518989563,1.5867457389831543,-25.81607437133789,0.0955730751156807,0.08586790745415505,2506.2679817325643,2111.575049840744,5140.287487486943,22.791160899385055
/content/drive/MyDrive/thesis/audio/A152.mp3,0,120.18531976744185,0.4144255518913269,0.4740639626979828,1.7095338106155396,-17.108564376831055,0.10081559419631958,0.096695782193013,3241.6373698744715,2966.4411307722303,6454.312720338614,21.147542374864766
/content/drive/MyDrive/thesis/audio/A153.mp3,0,132.51201923076923,1.3630335330963135,0.43614792823791504,10.305709838867188,-12.853730201721191,0.23536202311515808,0.07133530640668524,2567.1440564186337,2582.8155683053787,5407.883021957695,22.631090558382102
/content/drive/MyDrive/thesis/audio/A160.mp3,0,129.19921875,-0.04275014251470566,0.4499293863773346,4.851832389831543,-20.530664443969727,0.1385592371225357,0.04778854384285051,1907.0728075650707,2143.9730146478632,4003.6862514145196,24.02280792984179
/content/drive/MyDrive/thesis/audio/A005.mp3,0,123.046875,-2.4396724700927734,0.46100690960884094,0.89582359790802,-23.05641746520996,0.06327664107084274,0.07312952464890901,2676.247666875267,2581.614850180457,5739.968200513579,21.993861204478563
/content/drive/MyDrive/thesis/audio/A011.mp3,0,135.99917763157896,-0.11664438247680664,0.4077722430229187,5.874845027923584,-18.345531463623047,0.1738652139902115,0.050611008951369545,2181.923633165106,2471.0571558434626,4613.3138247519155,23.824265066184864
/content/drive/MyDrive/thesis/audio/A014.mp3,0,117.45383522727273,2.0097575187683105,0.5686856508255005,6.2473931312561035,-9.144956588745117,0.17635512351989746,0.11126986674500929,4262.736064852424,4112.058804305699,9154.200510859157,20.350051929620985
/content/drive/MyDrive/thesis/audio/A019.mp3,0,117.45383522727273,-0.21604213118553162,0.45782577991485596,3.770009756088257,-18.91162872314453,0.13930055499076843,0.05539203951949861,2331.9617883058,2535.349324329183,4946.56863411821,22.2001998545126
/content/drive/MyDrive/thesis/audio/A022.mp3,0,120.18531976744185,0.5446153283119202,0.509417712688446,11.567704200744629,-15.403450012207031,0.24444076418876648,0.054262464092966575,2261.3096827149234,2269.220268940641,4797.225773633357,23.26998409320989
/content/drive/MyDrive/thesis/audio/A024.mp3,0,99.38401442307692,1.8827059268951416,0.5762354135513306,8.030952453613281,-15.278219223022461,0.1982998251914978,0.04795878489148096,2244.0840892609936,2635.720815671212,5181.24455954039,21.49649092164556
/content/drive/MyDrive/thesis/audio/A039.mp3,0,101.33272058823529,0.3183840215206146,0.4151581823825836,5.162989616394043,-14.58816146850586,0.16271860897541046,0.08373796751682916,2936.086349338278,2872.76293652407,6281.547253111943,22.914703959494165
/content/drive/MyDrive/thesis/audio/A042.mp3,0,147.65625,-0.5391597747802734,0.4017590582370758,5.318557262420654,-22.69352149963379,0.164946511387825,0.04178340986246518,1458.9260608764291,1603.969540445024,2881.180566134227,23.534751615462216
